track_id,track_name,artist,album_name,release_year,popularity,genre,subgenre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,duration_ms
0VJv4lPQV88hkeSRklQ98R,Lovin' U Is Ah-ight,Portrait,Greatest Hits,2000,9,r&b,new jack swing,0.722,0.461,0.437,0.0685,0,0.105,0.203,89.014,-10.319,277840
0kmkzSABDGQp0YUMWEZhMJ,I Can Call You,Portrait,Greatest Hits,2000,7,r&b,new jack swing,0.802,0.365,0.586,0.0156,1.89e-5,0.0598,0.0595,96.833,-12.104,280040
2rkVoKVEMuct8SmEIGKzBw,Before I Let You Go,Blackstreet,Blackstreet,1994,57,r&b,new jack swing,0.67,0.468,0.486,0.325,0,0.0516,0.0328,140.069,-6.725,299800
3c2noI6hwdH2YoETIriUbX,Baby Be Mine,Blackstreet,Blackstreet,1994,30,r&b,new jack swing,0.897,0.601,0.425,0.0264,1.37e-6,0.322,0.187,105.562,-5.608,182040
2OeSwSbwlmn9u8SsutfxPO,Bump n' Grind,R. Kelly,The R. In R&B Collection: Volume 1,2003,3,r&b,new jack swing,0.677,0.525,0.664,0.126,0,0.296,0.0344,130.218,-6.429,255093
4iXZFxEUzTTLMLE5jCyKEb,Your Body's Callin',R. Kelly,12 Play,1993,48,r&b,new jack swing,0.658,0.55,0.727,0.457,7.28e-4,0.114,0.0302,168.289,-6.705,277493
24gxdUxufJ5eSamdYcPAKH,I Want Her,Keith Sweat,The Best of Keith Sweat: Make You Sweat,2004,51,r&b,new jack swing,0.757,0.496,0.862,0.00219,9.27e-5,0.0395,0.0467,107.963,-8.031,221400
4kmyLqkQTXOnieksRIEkiF,Groove Me,Guy,The Very Best Of Guy,2002,0,r&b,new jack swing,0.811,0.859,0.758,0.0545,0,0.536,0.111,107.955,-6.344,274135
5uNqBr1CkuXJ3xP2T8V83U,Wanna Get With U,Guy,The Very Best Of Guy,2002,0,r&b,new jack swing,0.752,0.879,0.807,0.0056,4.27e-4,0.0807,0.0513,110.142,-5.273,284507
71wsC1Jmt4wI4zuCvKYI8K,D-O-G Me Out,Guy,The Very Best Of Guy,2002,0,r&b,new jack swing,0.791,0.652,0.658,0.00218,0.0145,0.0562,0.0584,110.867,-7.098,263800
4cI1wLKUxSgWOdKe3ui06D,Baby Be Mine,Blackstreet,Blackstreet,1994,0,r&b,new jack swing,0.897,0.601,0.425,0.0264,1.37e-6,0.322,0.187,105.562,-5.608,182040
2M4pc3d5VTELAnjCkivkOf,U Blow My Mind,Blackstreet,Blackstreet,1994,0,r&b,new jack swing,0.717,0.819,0.588,0.149,0,0.191,0.104,101.011,-3.195,229693
2OnE9BINkDVzKC8ssN8M5K,I Like The Way You Work,Blackstreet,Blackstreet,1994,0,r&b,new jack swing,0.814,0.827,0.624,0.107,0,0.118,0.111,95.272,-2.969,284133
5IQ3uotT6Xs3AegNedhZfL,Booti Call,Blackstreet,Blackstreet,1994,0,r&b,new jack swing,0.87,0.92,0.852,0.00819,8.38e-4,0.083,0.0538,99.123,-2.858,266493
2ZoGSx11fDWZRbVTAJrs1P,Fairweather Friend,Johnny Gill,Johnny Gill,1990,24,r&b,new jack swing,0.718,0.809,0.772,0.00957,4.86e-6,0.0718,0.0503,105.124,-8.579,276533
231mi5BkHyJHxQre25S6oS,Poison,Bell Biv DeVoe,20 #1's: 90's R&B,2015,0,r&b,new jack swing,0.837,0.669,0.761,0.00188,0.00157,0.599,0.203,111.871,-7.312,262053
0Jl85WX8qBm0Ay9MrwUS1d,Feels Good,Tony! Toni! Toné!,20 #1's: 90's R&B,2015,0,r&b,new jack swing,0.797,0.942,0.666,0.0969,0,0.257,0.196,117.189,-7.146,298493
1Yrd4piVspddep1eM6cf8I,Joyride (feat. Tasha Scott),Men of Vizion,Personal,1996,8,r&b,new jack swing,0.802,0.827,0.619,0.063,0.00309,0.28,0.125,92.98,-5.14,270947
3RfYOQAnrZ7ejYCo0tcRuE,Don't Be Afraid,Aaron Hall,"The New Jack Swing Collection, Vol. 3",2014,4,r&b,new jack swing,0.816,0.869,0.661,0.045,0,0.381,0.0562,101.545,-10.639,303048
7dVPy89Xmj4Ovmn3cqleVt,State of Attraction,Rhonda Clark,"The New Jack Swing Collection, Vol. 3",2014,2,r&b,new jack swing,0.75,0.702,0.884,0.298,0.35,0.0498,0.0597,97.534,-7.769,243694
3VzVTs2qNdmNrCI1S9iixK,Word to the Mutha!,Bell Biv DeVoe,"The New Jack Swing Collection, Vol. 3",2014,8,r&b,new jack swing,0.79,0.684,0.783,0.0179,4.99e-6,0.171,0.0428,108.168,-8.917,395214
19jNraUYjpOf99FAsP0Cls,Are You Free - Remix,Mint Condition,"The New Jack Swing Collection, Vol. 3",2014,4,r&b,new jack swing,0.802,0.834,0.78,0.00561,0.023,0.103,0.0718,108.308,-8.479,264147
7p5lTdIchx0dovmOnmmvgL,Stay - Remix,Eternal,"The New Jack Swing Collection, Vol. 2",2014,3,r&b,new jack swing,0.637,0.672,0.838,0.00455,0.0247,0.0468,0.122,202.091,-5.132,216912
3FsPxHAATCITLHZZVIa7Us,Humpin' Around - Radio Edit,Bobby Brown,'90s Soul Number 1's,2007,29,r&b,new jack swing,0.746,0.804,0.662,0.00618,0.02,0.0536,0.0424,110.07,-7.167,322000
7sXhrKHe8DyTzxDSAGq9UW,3-2-1 Pump,Redhead Kingpin,The Album With No Name,1991,0,r&b,new jack swing,0.868,0.699,0.514,0.0241,6.3e-5,0.0606,0.0792,127.15,-11.614,265400
0GoDjG30aUBGVbiCy1IQKh,Back To Life (However Do You Want Me) - Remastered,Soul II Soul,Fascinating Rhythms (Sound Systems & Dancefloor),2013,21,r&b,new jack swing,0.813,0.582,0.685,0.086,1.54e-4,0.0451,0.156,100.968,-8.529,229160
195CWBcm83Kb8NhpBt4ARG,Do The Right Thing,Redhead Kingpin,Fascinating Rhythms (Sound Systems & Dancefloor),2013,11,r&b,new jack swing,0.804,0.707,0.831,0.236,2.15e-6,0.357,0.0777,108.36,-10.629,245293
6lpdc43EbEiDjmWxa3eutX,Dial My Heart,The Boys,Messages from the Boys,2009,0,r&b,new jack swing,0.725,0.693,0.834,0.0566,0.0704,0.124,0.073,102.341,-11.845,257830
2U96QtBPJE158fZ74GIqQX,Strawberry Letter 23,Tevin Campbell,T.E.V.I.N.,1991,21,r&b,new jack swing,0.812,0.834,0.817,0.0663,4.43e-4,0.115,0.0375,106.425,-7.722,196880
5xtGNElI7ocpEHaFu4ZQG0,Candy Rain,Soul For Real,'90s Soul Number 1's,2007,49,r&b,new jack swing,0.586,0.668,0.564,0.00247,5.86e-5,0.11,0.0595,188.292,-8.245,271280
5kVSEpbyuLIVuPM1i2KivC,Ain't 2 Proud 2 Beg,TLC,Ooooooohhh... On The TLC Tip,1992,47,r&b,new jack swing,0.674,0.707,0.712,0.00265,0.00214,0.352,0.0343,104.854,-10.799,336560
443VARdacv4KDvymFkZ8Mt,This Is How We Do It,Montell Jordan,Best Of Montell Jordan,2015,7,r&b,new jack swing,0.788,0.702,0.774,0.0177,0,0.42,0.0652,103.654,-7.331,237547
6tZAvhrqkVhwFgptDHz5Wr,Around The Way Girl,LL Cool J,Mama Said Knock You Out (Deluxe Edition),1990,2,r&b,new jack swing,0.602,0.658,0.658,0.00354,0.0129,0.337,0.356,202.084,-10.798,246533
2g8KDyKv8lA0bhmK8je3Zc,That's My Attitude,Troop,"The New Jack Swing Collection, Vol. 2",2014,1,r&b,new jack swing,0.816,0.547,0.887,0.148,0.0032,0.0228,0.0427,108.744,-11.774,289440
6difVB7FkeE9A85kqWS6IS,Let the Beat Hit 'Em,Lisa Lisa & Cult Jam,"The New Jack Swing Collection, Vol. 2",2014,3,r&b,new jack swing,0.757,0.837,0.834,0.00121,9.63e-4,0.213,0.0501,112.995,-7.012,276507
6XgHh91UD5IMETc9IEiawG,Every Little Thing I Do - Remix,Soul For Real,"The New Jack Swing Collection, Vol. 2",2014,4,r&b,new jack swing,0.811,0.524,0.778,0.464,2.05e-6,0.0635,0.053900000000000003,98.929,-7.81,303494
3nQb8fohRKtrfhwCfAFXci,Where I Wanna Be Boy,Miss Jones,Where I Wanna Be Boy,1994,21,r&b,new jack swing,0.734,0.621,0.481,0.0446,7.06e-6,0.401,0.0756,94.785,-9.819,240013
2455Sj0F7wa9vhjK5BXtn5,I'm Going All The Way,Sounds Of Blackness,Africa To America: The Journey Of The Drum,1994,7,r&b,new jack swing,0.679,0.883,0.594,0.00648,0.00716,0.0687,0.103,102.687,-5.847,225373
6Gv1bomFXOnIfpkMiMOcT9,"Optimistic - U.K. 7"" Edit",Sounds Of Blackness,The Collection,2003,28,r&b,new jack swing,0.73,0.734,0.85,0.0185,0.195,0.103,0.0605,104.268,-11.069,225293
5WFOkjPayogqjXEHVfnBpD,Vibe,Zhané,"New Jack, Vol. 1",1994,3,r&b,new jack swing,0.708,0.816,0.58,0.0425,2.51e-4,0.599,0.198,99.882,-7.974,228587
6zW36Sf7bTVc7ajfzrafGT,The One For Me,Joe,Everything,1993,17,r&b,new jack swing,0.728,0.808,0.486,0.128,0,0.246,0.14,97.522,-6.399,280333
5PXvw5Snn4kVo7vyYHjUpC,Here We Go Again!,Portrait,Portrait,1992,0,r&b,new jack swing,0.794,0.785,0.581,0.012,0.0384,0.208,0.0729,106.278,-9.939,260400
6MmzlYsC9S39PTZrXjlQnI,Don't Be Cruel,Bobby Brown,Don't Be Cruel (Expanded),1988,0,r&b,new jack swing,0.776,0.828,0.736,1.08e-4,9.59e-6,0.21,0.0536,102.393,-8.861,408333
3RMoWLHhdGV2pojvywqtrQ,Really into You,Around The Way,1993,2017,2,r&b,new jack swing,0.621,0.696,0.621,0.0272,0.0108,0.0619,0.151,191.818,-9.832,309773
7tyXHvy09npDfd6PP72ZGG,Every Little Thing U Do,Christopher Williams,"Classic R'n'B Special 90's, Vol. 3",1996,0,r&b,new jack swing,0.734,0.751,0.5,0.0529,5.91e-4,0.279,0.106,99.251,-5.186,136829
22cVWuEscYJ2aVF2WzOvIQ,Got to Have Your Love,Mantronix,"Classic R'n'B Special 90's, Vol. 3",1996,0,r&b,new jack swing,0.789,0.817,0.952,0.108,0.00779,0.06,0.0679,110.099,-7.199,181081
3t0aJCqeB0y2M6LBWa80jc,Baby It's You,Silk,Lose Control,1992,20,r&b,new jack swing,0.711,0.703,0.739,6.48e-4,2.33e-6,0.313,0.0523,106.698,-10.744,246560
01gSIlj7mZnuRr7GWajrgT,Try My Love,Shinehead,Sidewalk University,1992,32,r&b,new jack swing,0.819,0.497,0.752,0.194,0,0.0761,0.113,103.307,-15.495,264893
3ZbrIs9xvGTLtHDcOel91B,Anything,SWV,Above The Rim,2001,37,r&b,new jack swing,0.798,0.794,0.781,0.0119,1.39e-4,0.271,0.044,94.967,-5.637,246320
3a4UiW8cNqCZ6VANJSo1GJ,Happy Days,Silk,Lose Control,1992,34,r&b,new jack swing,0.697,0.544,0.526,0.00185,0,0.223,0.0602,94.303,-8.879,318933
3c19Wb8wGkAAORnyXU7Fbe,Get Away,Bobby Brown,Don't Be Cruel / Bobby,1992,0,r&b,new jack swing,0.816,0.765,0.824,0.0272,2.01e-5,0.0352,0.0383,111.747,-6.542,310493
1OBStOuPlnIV9qOjol8Mr5,I'm so into You - Radio Remix/With Rap,SWV,"New Jack Swing, Vol. 2",2005,0,r&b,new jack swing,0.851,0.599,0.667,0.0418,1.13e-4,0.22,0.163,99.347,-8.503,254867
4IEKd1d4UAMeMjVG95yw0x,Tell Me What You Like,Guy,New Jack RnB vol 5,1998,5,r&b,new jack swing,0.881,0.452,0.887,0.203,5.11e-6,0.139,0.0454,95.005,-11.308,222067
4IBzgsoWHLsP8AMlO23iOF,Hat 2 da Back,TLC,Ooooooohhh... On The TLC Tip,1992,38,r&b,new jack swing,0.701,0.697,0.617,8.88e-4,0.485,0.301,0.0912,108.554,-12.643,256427
03WsrEB8eyCeUfvRxGP5JX,Down 4 Whateva,Nuttin' Nyce,Down 4 Whateva,1993,24,r&b,new jack swing,0.688,0.719,0.653,0.0363,1.29e-6,0.297,0.0582,97.75,-6.038,287867
2fPaykI6XXS52m69be44GB,One Track Mind,Tbtbt,"Classic R'n'B Special 90's, Vol. 3",1996,0,r&b,new jack swing,0.795,0.8,0.654,0.00126,1.45e-5,0.0382,0.131,110.955,-5.585,121783
6d8X2I3C5p4ZUkVAnX6AHm,Honey Dip - Radio Edit,Portrait,Greatest Hits,2000,22,r&b,new jack swing,0.683,0.527,0.645,0.13,0,0.355,0.174,104.506,-13.904,210600
39UIwDCCrKor2LKwymOtey,Something About You,All-4-One,All-4-One,1994,18,r&b,new jack swing,0.783,0.659,0.925,0.0954,0.00326,0.141,0.0412,101.745,-9.22,306560
3Gdy0YE7Z6JIT1zKNYcmsM,Give U My Heart (feat. Toni Braxton) - Album Radio Edit,Babyface,The Essential Toni Braxton,2007,22,r&b,new jack swing,0.704,0.839,0.769,0.00493,5.44e-6,0.0566,0.0474,103.846,-6.54,240234
0jdeEv8NTDoB2uetW1wXPO,Giving You The Benefit,Pebbles,'90s Soul Number 1's,2007,25,r&b,new jack swing,0.733,0.799,0.955,0.0708,1.67e-6,0.214,0.0477,103.446,-8.759,335320
3DuBDR9bgPOGsHQC8e5N9t,Don't Wanna Love You,Shanice,Boomerang,1992,24,r&b,new jack swing,0.706,0.71,0.961,0.014,0.15,0.0886,0.0292,102.065,-11.686,271600
7tgKmi9jUEDkk0w0jaG9D8,Something In Common,Whitney Houston,Don't Be Cruel / Bobby,1992,0,r&b,new jack swing,0.782,0.751,0.79,0.0791,0.018,0.0769,0.0491,105.04,-7.807,300440
1PMoCaueuYLYuVS98xukIH,I'm Overjoyed,Nona Gaye,Famous R&B Divas,2017,13,r&b,new jack swing,0.723,0.768,0.928,0.0889,5.67e-4,0.0305,0.0328,109.651,-7.993,231573
2wZoBFqwT0Tpm9XW0oiRMZ,The Right Kind of Love,Jeremy Jordan,Try My Love,1993,31,r&b,new jack swing,0.717,0.634,0.896,0.115,0,0.0782,0.036,178.064,-7.736,273933
5n259lZheCu8vYOYmIp1jH,I Adore U,Caron Wheeler,New Jack Touch,1998,7,r&b,new jack swing,0.665,0.796,0.562,0.0412,0.00496,0.357,0.0592,98.575,-8.341,75440
4CZr9DOjnOSdVOEbqUNQp3,Give Him a Love He Can Feel,Tene' Williams,"The New Jack Swing Collection, Vol. 4",2014,4,r&b,new jack swing,0.824,0.683,0.78,0.0144,0.398,0.0685,0.0554,110.022,-7.87,261227
1apzxNzMksJZtbDBKFIsdx,Shame,Zhané,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994,23,r&b,new jack swing,0.778,0.784,0.893,0.126,0.0049,0.168,0.0384,107.22,-4.092,254973
14H1bTZuAkUFbtQIpTEt1Q,Summertime,DJ Jazzy Jeff & The Fresh Prince,Collections,2003,44,r&b,new jack swing,0.671,0.672,0.423,0.0308,0,0.37,0.0805,95.028,-10.179,235373
3QGcJyg8Ymnfa9U4bDkwxZ,Turn It Up,Raja-Nee',A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994,21,r&b,new jack swing,0.719,0.784,0.684,0.102,0,0.142,0.084,96.536,-5.474,239547
2ij5TPGpAJARUh2HWIdxCx,Gotta Get Yo' Groove On,Tevin Campbell,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994,23,r&b,new jack swing,0.85,0.674,0.832,0.0517,0.00558,0.151,0.0362,95.128,-9.045,269307
4r6jPijW3d5iV0eBFVccsa,I Wanna Love Like That,Tony Thompson,Sexsational,1995,33,r&b,new jack swing,0.803,0.557,0.777,0.151,7.64e-6,0.0428,0.0404,89.134,-8.446,307067
6O1tLGD9D6TDW3Py6Gw4lX,My Cherie Amour,Tony Thompson,Sexsational,1995,19,r&b,new jack swing,0.698,0.664,0.526,0.0111,7.59e-6,0.183,0.0326,96.017,-9.832,225107
1LRi0ZYnS6WaJKJNmKm8gt,What's Goin' On,Tony Thompson,Sexsational,1995,15,r&b,new jack swing,0.503,0.578,0.574,0.556,0,0.0961,0.0462,181.031,-8.936,258093
7ljMSHh55Knrl8QFF4Of2d,Lovely Thang,Kut Klose,Surrender,1995,26,r&b,new jack swing,0.741,0.737,0.655,0.0707,0.215,0.0718,0.0303,97.259,-6.703,248827
3JT7jb6tjFg4g32fcZO2Aa,Let Me Love You,Lalah Hathaway,A Moment,1994,17,r&b,new jack swing,0.793,0.762,0.794,0.0113,3.82e-6,0.032,0.0599,97.739,-4.584,332427
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,Emotions,1991,63,r&b,new jack swing,0.741,0.752,0.942,0.0411,0.0012,0.0233,0.0359,114.851,-7.009,248093
5UVcgBRW78CCcKCopEGAST,Make It Happen,Mariah Carey,Emotions,1991,46,r&b,new jack swing,0.811,0.53,0.75,0.0067,0.0285,0.0801,0.0355,107.853,-8.537,307000
6HcQZfMrw3KwGyzrKw1Pjy,Dreamlover,Mariah Carey,Music Box,1993,57,r&b,new jack swing,0.701,0.705,0.71,0.18,0,0.141,0.0357,100.669,-6.18,232960
3PiiVrDoVqCxJpmapKyH5u,Hey Love (Can I Have A Word),R. Kelly,Born Into The 90's,1992,23,r&b,new jack swing,0.763,0.667,0.703,0.0387,0,0.0556,0.0547,94.52,-8.588,200240
5bXLxmqFpKDPbbpkAa9m6V,Back & Forth,Aaliyah,Age Ain't Nothing But A Number,1994,40,r&b,new jack swing,0.704,0.724,0.894,0.0747,7.17e-6,0.125,0.0313,92.928,-8.045,229400
69mFxANpGyq9s69LqH3d9G,I Love Your Smile,Shanice,Inner Child,1991,59,r&b,new jack swing,0.722,0.842,0.751,0.00955,8.45e-6,0.178,0.126,93.954,-8.745,257973
4dY4JVC0Q9CwpeZ6JAclIc,Rump Shaker,Wreckx-N-Effect,Hard Or Smooth,1992,53,r&b,new jack swing,0.888,0.822,0.233,0.0025,0.0197,0.303,0.219,102.753,-6.843,312360
6xZPeWKW5hNc5v6V33ksz4,I'll Be Good To You,Bobby Brown,Don't Be Cruel (Expanded),1988,0,r&b,new jack swing,0.79,0.64,0.657,0.126,2.63e-6,0.131,0.0503,107.814,-6.222,265760
42ak7uVPsKNSBXjQiojx1A,"Yo, Baby, Yo! - With Rap",Ralph Tresvant,Ralph Tresvant (Expanded),1990,0,r&b,new jack swing,0.79,0.766,0.789,0.0203,1.09e-5,0.061,0.144,110.309,-9.07,263000
0HjiQYZdHqrKyfeQL3JYw3,Rub You The Right Way,Johnny Gill,Dance Classics - Best Of vol. 5,2011,12,r&b,new jack swing,0.576,0.97,0.751,0.00456,2.97e-4,0.0656,0.0608,111.584,-7.667,340027
1Jgaw4deeHcbldSmKbP5h3,Get Me Home,Foxy Brown,Best Of,2014,0,r&b,new jack swing,0.777,0.474,0.336,0.105,2.43e-4,0.155,0.225,96.084,-6.917,229520
4EmdSvY5pvzu9COEtPOiR0,"Why You Get Funky On Me - From ""House Party"" Soundtrack",Today,House Party (Original Motion Picture Soundtrack),1990,35,r&b,new jack swing,0.721,0.62,0.699,0.042,0.00113,0.0407,0.0662,109.952,-10.766,224200
4wDSLkTUIpRsn3UbCzW9wV,Motownphilly - Original Version,Boyz II Men,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,2003,54,r&b,new jack swing,0.746,0.852,0.76,0.0146,3.02e-5,0.26,0.0606,114.165,-9.676,235320
5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,The Best Of Brandy (with bonus track),2005,9,r&b,new jack swing,0.893,0.433,0.675,0.33,0,0.395,0.396,86.01,-5.88,256667
3PPWLupdDmyZnTu0eRd90P,Take Me There - Remix,Blackstreet,Finally,1999,29,r&b,new jack swing,0.773,0.714,0.867,0.0854,2.31e-5,0.367,0.128,96.489,-3.983,254227
6N206l5WKFD8BbxCSxxCN1,Do This My Way,Kid 'N Play,2 Hype,1988,30,r&b,new jack swing,0.893,0.571,0.684,0.012,0,0.201,0.142,114.874,-17.621,287973
41Onw0vYh3bs1qilzn50D6,If I Ever Fall In Love,Shai,If I Ever Fall In Love,1992,1,r&b,new jack swing,0.402,0.205,0.42,0.758,0,0.147,0.038,143.994,-11.232,189027
1Dx8rIZaXzZPvUQRF2j9hB,Sweet Lady,Tyrese,Tyrese,1998,59,r&b,new jack swing,0.588,0.522,0.584,0.233,0,0.24,0.0383,66.024,-6.254,290600
5h9ke1UpdRWCnDt7KZCI31,U Know What's Up,Donell Jones,R&B Clubland,2010,0,r&b,new jack swing,0.804,0.654,0.854,0.103,4.22e-4,0.0759,0.0411,103.01,-3.97,242427
206Ox71QeKSIy2aLRMkehm,All My Love - Remastered,Queen Pen,New Jack Swing (The Ultimate Collection),2005,10,r&b,new jack swing,0.83,0.783,0.814,0.0414,0,0.235,0.155,102.823,-4.313,204240
6LGTXFy9KNQeBjUHT9fPFh,Dancehall Queen (feat. Chevelle Franklyn),Beenie Man,Best Of (collector's Edition),2005,46,r&b,new jack swing,0.837,0.859,0.632,0.00288,0,0.112,0.0786,102.788,-6.027,204413
4IjKyR9JIO8Cr8doVtbVqj,I Got A Man,Positive K,The Skills Dat Pay Da Bills,1992,0,r&b,new jack swing,0.808,0.749,0.79,0.0772,0,0.342,0.115,103.753,-13.32,232773
52nvjYpyVy1vPvNtqKTbvM,Sunshine - Re-Recorded,Lil' Flip,New Jack Swing - R&B Hip Hop Hits,2011,10,r&b,new jack swing,0.867,0.432,0.88,0.0119,0,0.069,0.188,94.017,-7.466,225319
57ku0GRhHxZugoRpmMyKhn,Baby I'm Yours - Re-Recorded,Shai,New Jack Swing - R&B Hip Hop Hits,2011,7,r&b,new jack swing,0.708,0.602,0.721,0.329,0.00237,0.128,0.0418,143.813,-9.351,296105
2oLmnuJvdGLNsICyHtCr3z,Knockin' Boots,Candyman,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",2013,1,r&b,new jack swing,0.94,0.662,0.657,0.0954,0,0.376,0.292,101.403,-8.786,233027
0STdgJGzSVSv3mhAvuT7dZ,Get It on Tonite - Remastered,Montell Jordan,New Jack Swing (The Ultimate Collection),2005,6,r&b,new jack swing,0.815,0.483,0.855,0.25,5.29e-5,0.0841,0.0873,98.996,-9.919,276267
6Sd7GgEy2qvX1puD1jb2J7,Alright - Remastered,Janet Jackson,New Jack Swing (The Ultimate Collection),2005,4,r&b,new jack swing,0.668,0.89,0.964,0.0983,0.514,0.565,0.036,111.737,-7.128,386533
3NEzjZbeSCy72Kx1clSYgC,Wifey,Next,Platinum & Gold Collection,2004,53,r&b,new jack swing,0.829,0.652,0.726,0.067,0,0.0812,0.108,99.581,-8.693,243159
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump",B2K,Greatest Hits,2004,65,r&b,new jack swing,0.833,0.681,0.887,0.0956,0,0.0414,0.215,95.48,-6.028,282533
4JyMoznkRseonxgmyrbkuN,Don't Wanna Be a Player,Joe,Greatest Hits,2008,38,r&b,new jack swing,0.769,0.534,0.895,0.522,0,0.057,0.0468,81.729,-6.096,304360
7DufxStaLzlKtFvG6VkdBU,All The Things (Your Man Won't Do),Joe,Greatest Hits,2008,38,r&b,new jack swing,0.617,0.678,0.656,0.263,0,0.323,0.0415,132.313,-6.774,380360
6ctr1K7KzKErxbfGAynL8A,I Wanna Know,Joe,Greatest Hits,2008,58,r&b,new jack swing,0.724,0.485,0.581,0.256,1.35e-5,0.416,0.0376,136.057,-5.919,296800
1Ub7iDeuSs5XS55OFg1Prh,Good Girls,Joe,Greatest Hits,2008,29,r&b,new jack swing,0.698,0.515,0.776,0.286,0,0.116,0.036,144.174,-6.241,295440
7C5XOHS3FXH8PWbAB9WdWS,Stutter - Double Take Remix,Joe,Greatest Hits,2008,41,r&b,new jack swing,0.764,0.732,0.652,0.0544,0,0.31,0.139,89.976,-7.232,213133
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,Let Me Love You,2004,77,r&b,new jack swing,0.656,0.578,0.556,0.235,0,0.118,0.0922,94.514,-8.97,256733
4i2AulhtnkEKFRoIupj32Q,Whatever It Takes,Basic Black,Basic Black,1990,17,r&b,new jack swing,0.712,0.86,0.664,0.013,2.52e-5,0.252,0.068,110.137,-10.076,325435
2ECyYuk6R2SLewteHHRtX8,Nothing but a Pary,Basic Black,Basic Black,1990,18,r&b,new jack swing,0.71,0.817,0.928,5.31e-4,1.87e-6,0.168,0.0672,113.874,-9.556,343040
5FEZZ9DOrmR7pMY3I2Oew7,Misunderstanding - Remastered,Al B. Sure!,Rhino Hi-Five: Al B. Sure!,2005,16,r&b,new jack swing,0.742,0.708,0.869,0.0215,0.00212,0.064,0.039,112.915,-9.372,267547
47phWmK3Q9zG3nFiYQv5IT,Good Enough,Bobby Brown,Don't Be Cruel / Bobby,1992,0,r&b,new jack swing,0.651,0.746,0.567,0.00584,2.84e-4,0.034,0.0371,90.171,-9.24,301707
0lUapdlNXIpIziheXthrTa,Humpin' Around - Video Edit,Bobby Brown,The Definitive Collection,2006,0,r&b,new jack swing,0.702,0.89,0.468,0.00462,0.228,0.0968,0.035,110.24,-4.901,263440
33Pxmhfhvmkf8zSosr2tE5,My Part of Town,Tuff Crew,Classic Hip Hop Jams,2013,15,r&b,new jack swing,0.911,0.913,0.834,0.186,0,0.501,0.324,114.052,-5.328,272160
0VFJiOs6UOzmFCYFaTumKo,Doo Doo Brown,2 Hyped Brothers & A Dog,Ya Rollin' Doo Doo,1991,26,r&b,new jack swing,0.906,0.382,0.63,0.0782,3.21e-5,0.113,0.282,126.073,-13.632,338533
3tjOjRAdtZl7hvNKIWxFwO,I Wanna Rock,Luke,"Luke's Hall Of Fame: The Best Of The 2 Live Crew, Luke & The Poison Clan",1997,0,r&b,new jack swing,0.813,0.863,0.56,0.0285,0.00136,0.416,0.186,137.997,-9.609,280293
6jYhsewiw0eMjtvMS8Lnlt,Helluva - Radio Mix,Brotherhood Creed,Helluva,2012,34,r&b,new jack swing,0.804,0.864,0.765,0.0658,0,0.0609,0.125,105.414,-7.148,249827
21RBQHOqgMuyyFvjbbXqfe,Come Baby Come,K7,Swing Batta Swing! (US Release),2004,4,r&b,new jack swing,0.832,0.726,0.548,0.0283,0,0.0468,0.191,106.118,-7.739,239733
2f8uDL0SJJLCDnCemgthZj,Oochie Coochie,Mc Brains,Best of Old School Hip-Hop,2011,0,r&b,new jack swing,0.841,0.911,0.654,0.0301,0,0.351,0.186,119.757,-5.474,221753
1TsVEyryDtlexOZFXyVYxy,Do Me!,Bell Biv DeVoe,15 Tones,2012,0,r&b,new jack swing,0.707,0.771,0.698,0.157,0,0.113,0.0368,107.829,-7.559,275067
0vue3o9sYZZuZJOHg0RIPJ,That's My Attitude,Troop,Attitude,1989,22,r&b,new jack swing,0.817,0.504,0.895,0.169,0.0062,0.0292,0.043,108.752,-13.482,296360
3esyi2atuXIovqsU1H1LuZ,I'm Not Soupped,Troop,Attitude,1989,22,r&b,new jack swing,0.814,0.7,0.903,0.00135,0.0854,0.24,0.0961,111.416,-12.335,263173
1YC6QGUV2IppNyNJHjr29n,Papa Was A Rolling Stone,Was (Not Was),The Collection,2004,31,r&b,new jack swing,0.821,0.79,0.656,0.0883,2.18e-4,0.0552,0.0645,115.214,-9.019,404733
5nE8cbCDUX2mA2np9smrSH,U Can't Touch This,MC Hammer,90's Top 100,2010,0,r&b,new jack swing,0.844,0.755,0.906,0.00355,3.98e-6,0.298,0.0907,133.159,-8.876,256453
1Ckd4d6vkhvOp5HlAc5Ie2,Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,2006,45,r&b,new jack swing,0.614,0.752,0.444,0.00328,0,0.379,0.0652,95.018,-6.271,237093
